1497 10000
304 1385 319
1223 574 965
795 953 205
1068 661 958
674 325 551
14 1485 1
1494 854 300
332 1354 782
1026 370 302
710 304 131
1026 995 731
563 744 206
1366 35 689
486 1077 42
224 916 374
1068 664 140
486 936 391
1437 1100 296
1166 1100 188
1023 559 194
1121 544 88
19 785 466
559 1301 54
538 2 605
311 936 475
1016 1068 497
733 425 760
683 1295 988
742 635 817
1082 522 146
1385 1104 662
1231 635 932
1439 465 780
1166 1091 899
546 268 34
546 995 791
829 745 903
307 1213 333
192 686 954
618 1461 73
428 176 532
70 1295 115
1251 985 174
527 1251 57
851 996 105
149 47 627
370 683 528
432 1351 33
336 421 418
397 1366 948
1232 490 600
995 1217 814
1456 1026 374
985 115 468
240 669 293
1398 566 239
505 466 761
7 705 741
584 1218 935
1437 425 832
595 689 46
292 848 473
115 63 756
1195 252 835
421 985 735
953 774 954
380 1097 394
1368 829 687
944 648 126
546 794 759
1265 812 463
428 336 353
794 578 883
563 91 857
387 645 417
864 388 705
884 982 642
674 568 962
1143 252 396
675 1417 690
618 279 647
1384 743 428
178 1232 830
1037 276 559
225 675 914
813 241 546
563 745 503
1304 1323 243
785 110 47
467 1378 948
1381 105 70
449 146 924
553 549 573
581 1480 715
1232 494 359
772 573 15
323 329 216
703 848 269
669 921 420
1231 1037 365
336 250 491
1131 1068 87
568 944 930
304 944 126
600 22 821
1068 490 486
19 944 405
988 813 4
1234 231 78
618 397 370
241 1385 423
701 743 623
1026 1095 637
772 47 92
340 465 136
1078 1319 756
428 876 492
563 188 372
1410 1377 283
1078 178 408
1480 703 190
573 326 163
683 1375 533
574 1407 640
1232 635 834
930 573 564
1099 425 140
549 1091 438
88 785 531
1004 1366 697
1368 134 785
464 1219 283
743 469 34
278 178 864
576 149 377
1461 829 566
370 1023 185
1366 110 14
370 1023 31
600 879 29
1060 1063 206
553 600 421
975 549 736
1131 944 682
1219 772 54
848 233 903
483 829 162
600 1354 495
743 795 6
1410 600 776
1004 686 774
648 600 530
1153 119 641
368 370 420
533 795 168
225 1492 577
887 610 947
785 469 18
1287 464 551
486 1127 721
1053 19 792
176 1189 163
593 109 675
421 225 985
1423 1166 464
648 546 254
674 340 390
1127 669 494
1176 829 382
225 325 297
161 348 312
1374 865 665
19 674 898
600 705 463
1440 1319 302
494 568 752
596 883 583
703 914 613
465 494 836
1037 138 483
1139 1032 507
849 447 598
884 916 533
415 755 536
876 1134 678
927 794 889
1366 1461 491
276 1127 519
1068 279 866
1333 134 390
228 189 252
656 1195 90
469 578 188
1261 70 21
172 853 560
781 1231 821
466 1319 691
862 798 589
574 1219 746
1480 879 120
416 115 628
1368 1192 687
1063 635 271
264 921 829
1183 744 158
1004 22 302
225 923 411
1183 1465 735
965 255 391
490 1008 902
1153 985 127
1480 278 222
1026 188 468
1028 652 823
178 1354 725
553 1195 33
754 326 100
652 1333 287
307 1143 663
159 1023 958
466 739 827
820 1352 996
132 282 244
862 1439 658
425 1192 470
488 1326 200
564 690 873
752 197 109
1384 1385 738
278 1368 464
259 795 610
346 804 334
307 511 929
1465 1377 621
63 568 132
588 35 160
276 1440 791
785 988 675
1219 893 613
1051 276 718
64 893 125
138 573 718
1004 1261 113
995 397 87
1488 1056 890
490 1068 981
7 610 729
640 772 533
578 1136 923
870 649 34
7 105 429
1295 975 55
985 1423 571
1354 795 794
228 829 416
494 701 615
988 652 883
1026 553 772
560 772 822
600 1143 102
466 794 693
375 1051 629
292 1383 100
645 566 487
1232 1183 71
1219 985 661
1219 829 91
494 1023 327
1219 1143 193
1136 1417 2
755 1341 223
794 70 204
703 1095 29
134 1095 970
829 1016 623
742 1077 345
134 901 931
416 795 303
276 1492 392
88 781 701
233 192 218
1037 787 299
861 539 989
876 134 166
225 703 482
494 1383 380
988 1026 201
469 244 530
914 105 489
1295 965 325
776 7 918
340 416 264
1341 469 765
988 744 719
539 134 761
680 421 131
848 225 852
742 447 691
610 47 555
241 794 47
1068 278 862
580 1368 372
192 1461 850
520 581 549
1223 1192 333
640 798 756
387 346 730
425 455 611
813 1232 532
160 375 964
1383 1480 720
1023 1265 250
494 656 401
680 663 327
70 325 877
914 225 952
455 486 880
188 1244 310
1016 70 144
1004 91 430
47 563 963
975 134 104
192 268 223
739 64 591
856 573 824
985 982 605
35 985 874
425 64 41
645 649 414
794 490 140
1493 858 583
192 292 949
576 988 62
540 449 308
134 744 525
1417 755 530
1244 511 522
1004 1377 57
91 134 209
1183 228 554
466 574 154
703 1095 752
268 1403 901
241 465 505
887 1136 846
1053 710 950
1265 563 976
346 88 433
1217 63 989
1319 1213 312
988 466 313
1249 94 146
1219 1232 380
296 233 615
340 1384 749
887 953 207
375 1130 977
103 80 998
1461 781 242
532 1098 553
1078 755 320
600 1333 995
1232 1470 410
115 573 889
35 178 407
138 225 188
1016 563 616
409 1456 851
1016 1196 678
927 671 527
1104 115 184
1046 1095 384
474 5 162
1286 1035 56
1346 913 528
1279 311 657
387 755 185
710 1383 75
490 1461 989
683 425 899
1470 1004 592
252 1305 10
225 119 834
47 774 161
804 944 919
1261 1219 325
264 1004 248
70 1417 203
1091 744 757
228 1417 47
252 1104 745
64 304 510
336 326 232
1115 374 967
710 876 164
657 309 388
1113 1190 218
774 1366 662
944 927 229
278 743 602
47 143 930
486 465 88
1417 944 786
533 1095 376
576 975 653
228 447 53
652 944 140
64 573 377
64 1354 96
860 745 123
19 996 892
1223 326 364
368 1232 935
1219 192 580
276 703 192
1068 953 6
134 860 904
576 652 456
799 559 884
1166 1366 30
610 1008 378
494 311 458
1127 489 413
307 914 768
336 276 313
860 64 486
1446 921 639
63 581 119
1217 944 831
1333 149 805
1016 546 943
921 360 637
185 1439 54
1231 421 395
1189 1341 413
1217 573 172
138 192 751
645 1095 261
1153 985 610
425 1423 626
618 1023 289
311 870 255
110 743 891
505 944 397
1077 610 443
661 1492 337
241 566 82
812 580 824
337 1100 448
549 710 586
640 1008 892
594 119 750
1053 47 792
421 494 455
119 425 762
1166 1153 939
387 252 305
1028 1053 828
829 848 757
279 1266 75
549 1153 915
600 588 245
1333 292 758
466 19 616
252 860 818
1417 1301 499
576 944 97
1456 192 949
421 326 782
105 252 857
603 559 1
600 588 981
995 829 961
34 772 56
304 1461 662
325 936 98
74 1249 3
1305 483 989
680 465 310
1195 1465 700
494 1219 755
304 795 325
680 447 569
553 466 628
421 1423 179
1375 573 77
7 533 790
346 241 778
264 115 428
134 759 57
600 336 653
640 921 526
600 192 213
1250 1396 924
252 996 830
483 1195 71
421 1480 8
851 759 242
296 1219 677
563 1265 25
103 985 270
1213 486 709
233 455 823
1437 675 688
12 1306 778
1078 755 633
80 1166 914
1123 1201 462
276 703 284
1143 64 99
326 266 743
916 1016 461
1114 276 990
875 149 845
953 812 862
278 671 6
176 469 61
1232 664 222
1183 953 996
1368 944 832
105 785 960
1004 325 726
1104 1385 925
1026 1189 819
914 755 493
520 192 421
1279 588 33
1051 1417 129
368 1068 70
325 635 811
553 1223 223
1128 851 225
995 91 922
576 1026 472
1134 1385 132
645 1219 411
565 624 787
464 573 974
686 1295 507
325 887 201
1051 683 623
481 573 839
588 822 564
755 1068 551
1219 772 548
192 781 216
785 134 177
563 860 41
455 447 448
755 370 447
1387 645 798
574 560 263
656 276 472
68 512 480
428 159 747
138 755 698
988 923 585
581 1219 199
1465 64 923
278 664 53
668 1365 794
134 921 303
568 674 228
1279 494 650
533 680 905
674 520 50
680 304 566
1095 774 98
965 560 429
516 949 41
483 188 893
739 581 522
1413 119 51
733 1232 307
1269 666 59
1414 132 462
936 656 777
1232 1384 965
1232 368 923
574 1437 330
594 375 393
447 795 37
553 19 861
1094 936 423
1028 578 521
855 1307 291
400 1390 259
975 785 551
1383 159 64
244 774 666
386 1344 149
755 68 867
246 1043 289
568 1465 645
134 1153 486
80 276 348
887 862 190
581 1176 821
652 1266 910
1326 692 723
876 494 942
47 279 945
989 957 859
1176 1266 878
563 1446 408
1108 66 279
774 1305 193
138 1176 376
1446 1333 924
149 996 414
901 1301 1
1232 559 106
936 370 235
901 785 754
953 1251 934
563 1051 797
594 1417 826
64 640 402
320 1437 524
292 233 274
985 1219 150
1261 88 706
652 921 556
1223 1368 625
466 744 769
794 1127 356
744 1004 164
346 549 831
486 276 441
1213 1219 781
1437 397 795
683 705 207
416 1176 811
573 340 957
975 1128 315
1456 421 309
1008 860 860
812 772 27
772 1398 855
326 465 268
661 1026 685
181 820 340
739 772 737
930 63 999
1385 266 567
988 1176 596
1480 325 522
63 447 369
1261 799 146
465 47 643
1213 563 227
1063 266 464
568 661 573
192 553 272
1114 553 843
278 7 987
1074 944 910
134 539 445
1055 485 724
781 576 479
884 228 526
930 1261 850
1127 266 360
1266 1377 953
887 549 211
326 533 985
573 996 211
7 134 242
1223 19 465
1439 105 875
563 965 157
988 1217 219
1091 640 122
1439 812 195
103 178 74
576 996 535
594 421 676
944 1051 797
965 574 752
527 822 345
1295 879 410
884 1051 192
573 134 11
829 486 40
340 64 18
356 1149 602
1480 1244 621
134 279 947
1491 889 890
723 1009 781
462 195 813
649 47 224
326 455 592
134 1265 771
483 1026 91
1381 415 170
1461 326 767
1258 650 279
1456 1074 20
887 1456 46
134 336 770
600 1008 151
134 568 632
397 1068 152
224 1023 797
1192 276 505
134 1183 262
233 527 732
1284 1202 741
1127 421 276
895 1382 793
675 1023 498
490 64 423
1060 546 437
574 618 409
1131 1385 399
1166 1068 634
279 178 408
733 563 702
1078 594 819
1068 914 482
253 1366 700
675 1023 423
916 1295 688
742 794 187
103 772 701
1265 995 184
188 546 339
618 42 154
421 486 125
1398 610 675
1385 995 322
370 944 779
774 1199 237
1100 225 943
754 914 397
829 225 171
1114 1368 902
138 225 683
1423 649 318
549 1213 565
397 1026 8
1232 119 105
1380 563 13
546 469 817
240 600 494
574 754 131
1037 856 391
105 563 408
875 1466 941
1423 1461 164
647 180 702
252 7 812
1004 1192 1000
189 425 1
1077 1465 22
1213 259 769
465 563 812
683 568 455
1354 240 144
1423 1232 787
264 568 520
486 1136 224
307 326 556
397 985 599
580 675 518
1242 585 633
785 1381 917
1368 710 801
1091 921 414
228 664 952
533 325 656
578 1219 985
1381 1068 46
192 893 455
465 486 82
233 1016 166
119 680 741
953 893 139
466 995 283
320 686 854
1131 794 672
259 1068 305
1194 1410 964
325 683 734
743 551 869
464 1219 929
982 1295 597
861 1183 419
253 936 896
241 228 42
397 1131 632
701 829 581
325 813 886
812 1385 310
1013 219 416
921 1330 954
1104 578 80
1153 7 232
229 929 28
252 19 218
110 923 644
253 276 113
325 138 355
415 1492 152
1078 772 158
1333 988 917
1068 755 393
732 925 565
576 1192 74
398 1487 149
675 683 762
279 1037 89
407 644 870
1398 1134 907
491 774 798
549 580 791
795 455 502
134 1417 539
1068 1232 784
346 1232 599
1095 233 541
105 264 694
447 91 450
1138 1440 74
425 798 872
387 553 974
593 916 195
1133 947 152
1465 336 374
1045 902 324
870 228 863
1372 1313 91
1492 228 605
206 790 552
349 129 964
683 669 124
576 1375 439
397 745 656
640 703 718
812 428 279
1381 675 565
1023 1100 661
914 1423 923
822 233 384
336 743 654
1128 91 63
483 578 131
494 1377 20
914 1091 983
361 1134 625
1016 686 567
1244 307 949
1341 387 114
159 447 371
1040 794 162
661 553 713
1005 741 601
455 580 988
576 225 413
741 573 495
252 755 413
189 785 173
578 539 665
241 901 68
848 307 829
1005 483 556
649 279 704
772 576 480
953 70 282
1341 1166 997
64 944 181
375 276 490
420 1047 561
549 703 943
1114 421 772
1385 1423 209
1004 594 744
546 1381 820
1319 311 728
1220 1012 544
574 244 457
996 1305 279
1417 178 503
670 1497 592
1231 996 222
944 813 247
982 252 512
804 829 108
848 1068 218
110 774 720
610 1437 385
1377 1319 446
527 576 466
241 686 76
105 1091 196
996 755 57
649 192 446
1099 1102 829
1104 307 306
703 483 589
1301 416 275
22 594 108
1398 610 912
703 759 455
276 279 274
588 680 763
307 568 170
995 7 408
1223 887 564
1261 600 430
703 549 119
1005 1114 280
82 853 532
944 1037 207
91 1078 164
1389 257 537
914 149 273
424 420 276
103 916 946
70 233 922
985 421 132
1004 64 848
965 159 599
1231 466 283
1375 553 536
603 1052 25
560 304 86
176 985 160
110 686 96
703 80 261
600 813 308
1051 574 142
1397 1489 932
675 563 224
279 574 909
573 520 105
225 1368 732
88 652 785
533 848 441
1005 455 755
1063 600 34
494 292 600
304 1091 762
397 1377 249
985 88 567
103 861 336
1219 1028 238
1189 138 361
1068 884 606
1266 1398 936
851 134 395
640 755 808
340 1100 943
785 674 586
425 505 245
930 304 451
27 66 768
1461 785 499
421 576 721
1232 1440 45
54 1320 510
1091 1176 843
1439 884 570
134 337 203
745 635 407
580 1251 420
397 7 294
1192 325 494
1492 149 576
795 326 414
103 1004 573
1038 772 829
304 546 805
785 266 598
1023 455 477
387 553 932
387 244 674
927 486 144
311 533 980
397 686 684
1008 573 112
336 745 80
1166 988 324
1053 1016 852
233 600 72
1384 340 309
325 1153 678
1192 1131 305
337 1319 355
699 1491 394
1402 850 780
188 1194 620
192 798 331
70 520 168
745 276 633
988 1295 647
851 576 113
320 703 662
574 1261 410
1141 466 166
703 1127 737
1095 1305 807
560 1068 73
520 421 216
134 1008 405
914 1341 762
326 901 111
1143 266 261
325 1446 171
1465 346 863
35 703 126
710 876 761
326 774 439
1180 978 15
1440 573 228
421 1423 105
1377 553 673
916 119 854
927 119 166
879 1295 378
856 1068 346
996 292 610
1005 296 527
1134 465 500
851 656 8
988 1385 519
848 1366 166
225 745 473
1143 539 743
921 421 515
793 636 547
119 1375 555
63 421 974
1295 1333 802
568 326 391
1077 1166 128
228 159 775
703 755 789
1398 563 959
1381 988 719
1398 1461 492
884 794 183
785 346 865
564 1434 949
1166 618 403
669 965 622
578 785 815
885 1291 106
754 233 754
464 1219 881
1153 686 317
1232 754 736
785 119 126
1423 1398 262
465 225 88
1431 1103 911
325 533 734
1377 505 781
1008 553 572
1261 1008 412
799 1023 339
785 1077 3
1140 21 470
876 447 589
7 337 911
563 741 228
794 1004 796
1256 1042 206
772 1053 769
879 755 98
340 560 437
1213 618 492
149 806 163
1219 370 676
63 192 147
244 296 413
1028 1004 101
383 590 770
581 115 927
581 1383 729
400 643 143
743 742 224
985 466 482
549 1114 722
1078 944 548
455 1366 940
566 244 36
63 686 608
1053 63 362
125 1363 995
1091 397 878
732 572 415
1470 916 416
1456 774 79
1068 982 798
600 1127 156
416 588 197
740 31 397
759 505 78
138 159 783
573 1301 754
1480 848 692
486 7 249
795 686 358
671 387 76
1153 447 835
105 563 176
464 1377 612
110 533 824
1410 325 686
266 568 680
1219 296 334
901 648 973
421 656 930
856 703 624
869 47 950
530 172 998
1134 1266 549
1192 549 293
224 648 738
420 675 472
36 615 367
566 944 956
1219 1078 220
189 652 552
1440 1266 375
254 1445 6
884 1375 221
566 669 272
434 675 741
640 1261 798
253 1166 16
105 266 412
860 346 650
224 785 421
812 563 241
259 985 284
1446 1091 849
466 923 41
600 710 748
134 1465 617
745 798 833
178 1446 548
1276 340 923
466 576 802
1375 774 515
1143 421 297
1251 1077 843
511 64 409
1114 574 990
22 415 48
276 566 969
953 947 348
1091 781 933
860 264 398
1068 893 263
822 594 192
468 304 104
580 798 67
563 189 738
893 134 252
480 277 733
829 225 246
1266 533 226
465 311 115
252 618 854
278 995 987
511 1232 83
588 1217 502
1251 1266 163
916 1183 669
1136 486 58
159 884 132
212 421 360
159 276 25
70 80 415
546 1131 48
600 241 705
252 610 20
870 1368 420
134 189 836
7 189 732
252 320 702
486 848 166
1037 533 532
916 795 500
686 921 810
513 636 916
1261 795 274
1232 923 929
421 1095 605
19 1114 420
774 703 229
1410 1244 407
870 649 488
1456 192 224
368 486 309
486 772 317
649 795 31
1176 795 69
64 930 305
1143 325 555
640 7 888
568 253 203
1005 1219 545
743 469 572
228 110 758
421 466 702
822 387 588
1377 914 204
1439 669 769
588 965 335
1417 421 383
884 134 272
119 1005 71
1099 1219 664
559 795 412
573 490 801
1266 988 28
860 88 27
592 536 835
860 416 237
33 663 346
574 80 295
370 1053 342
610 1398 987
573 1016 613
1016 1465 72
745 1232 627
600 1279 437
279 47 693
337 240 576
851 253 649
466 103 8
1200 1429 563
812 224 119
1136 466 21
553 1485 518
686 425 427
708 56 246
425 953 253
486 1063 491
268 799 588
870 686 74
773 803 367
368 852 934
618 279 432
1112 1056 744
580 1143 659
471 1066 454
1423 785 645
159 346 88
466 178 574
879 600 442
397 1100 942
1068 63 629
755 1091 564
988 336 152
1053 511 941
1095 785 248
600 1053 140
264 985 974
91 483 714
1004 1266 590
134 505 205
795 296 704
600 1261 676
1114 799 157
985 774 720
594 901 551
743 483 861
1248 1063 183
244 772 802
1437 533 752
1183 743 32
1104 1131 256
88 887 750
600 822 409
253 47 371
94 100 8
985 35 390
325 1417 628
307 270 242
549 1100 47
486 1223 117
7 1446 1
192 1232 703
264 600 512
754 252 519
1183 795 444
686 985 407
1005 916 917
1176 115 526
563 705 739
1194 648 708
325 88 266
1219 1398 797
669 1127 472
336 1446 673
893 703 125
870 466 157
188 795 862
1440 944 604
1372 1420 843
848 1456 900
755 781 988
563 1114 276
1261 953 486
387 861 660
1480 1465 948
546 1232 966
1244 1377 150
822 325 590
1189 361 296
466 119 299
1244 755 653
134 1114 744
710 455 50
397 1465 574
743 340 5
1295 936 299
996 795 523
105 944 871
995 1398 64
1461 703 620
421 829 9
798 134 758
1266 1279 60
233 421 707
1128 588 652
278 774 738
645 1078 827
743 893 95
115 743 928
1068 1480 76
1128 944 764
279 580 303
1456 421 428
1095 307 546
1127 648 992
70 884 884
103 794 252
64 1366 66
580 307 276
594 1063 49
1401 475 187
1456 739 273
1261 686 442
944 553 755
1279 296 708
683 785 425
1261 996 75
233 253 609
47 1100 778
795 781 167
675 798 972
743 22 844
1127 921 932
1127 975 458
546 252 978
1483 642 184
115 304 497
1266 1333 19
1028 1446 66
921 568 354
1131 742 642
600 1381 907
241 1423 304
781 995 663
64 1189 505
494 292 745
352 426 910
1053 233 577
1023 307 19
1008 307 271
703 292 711
1026 675 475
134 1099 10
795 1219 437
228 829 70
1333 1217 255
1258 795 740
860 710 922
1183 236 324
88 1492 840
1114 80 72
1301 1005 153
1136 1192 894
1333 304 300
710 1189 265
1136 581 685
379 731 454
887 1091 634
568 466 427
1183 178 593
224 110 212
336 428 916
923 930 823
279 710 795
64 916 572
326 879 587
1219 1213 565
772 635 669
370 669 420
80 259 658
581 744 41
560 785 906
1461 228 813
1195 798 799
276 178 940
447 1439 275
240 635 589
573 527 419
466 1038 301
1295 192 994
1217 887 74
640 397 989
1016 546 630
795 464 879
759 266 607
862 233 966
266 307 982
705 1333 464
865 1215 372
546 1305 317
1385 279 583
580 119 82
1385 1375 233
1333 279 662
547 664 667
1279 1099 227
368 325 245
93 1368 248
774 680 327
307 486 427
1051 1306 609
533 829 161
1232 549 424
241 1091 22
560 159 964
936 1028 850
113 5 754
259 119 777
134 563 112
1005 1078 218
759 1053 461
1480 1068 291
1008 985 916
1440 985 506
1195 1183 408
422 1264 536
1090 439 168
7 1461 385
813 921 382
97 385 772
1068 1232 453
1270 632 871
754 549 508
1057 500 814
159 88 618
742 1232 587
1375 494 3
159 138 352
551 1232 666
1333 494 640
337 336 614
739 387 707
138 812 309
1251 1385 115
159 953 181
304 1004 249
63 1051 818
415 228 622
259 600 368
1099 648 769
1077 772 532
703 189 674
428 772 350
671 1219 222
320 233 782
759 553 748
874 1288 58
804 794 903
1289 1218 237
224 1091 142
1377 7 852
600 876 263
425 703 810
1219 1134 89
224 861 924
1095 996 863
103 188 727
648 862 327
710 1266 92
656 600 249
425 1143 419
588 466 743
119 568 500
795 1410 658
705 578 346
581 975 398
415 1213 242
860 1136 628
686 134 282
799 1366 112
428 648 532
580 253 76
1384 887 352
848 581 474
397 259 510
588 1060 429
1166 683 195
110 35 489
861 996 774
47 336 442
1143 307 351
53 275 917
1147 373 655
856 932 606
661 520 153
